Source,Target,Type,Id,Label,timeset,Weight,S
94,43,Directed,2675,,,1,
94,47,Directed,2676,,,2,
94,52,Directed,2677,,,1,
94,60,Directed,2678,,,6,
94,69,Directed,2679,,,1,
94,72,Directed,2680,,,1,
94,77,Directed,2681,,,1,
94,82,Directed,2682,,,3,
94,91,Directed,2683,,,13,
94,98,Directed,2684,,,5,
94,123,Directed,2685,,,2,
94,129,Directed,2686,,,5,
94,131,Directed,2687,,,2,
94,140,Directed,2688,,,2,
94,150,Directed,2689,,,6,
94,152,Directed,2690,,,2,
94,166,Directed,2691,,,1,
95,3,Directed,2692,,,6,
95,18,Directed,2693,,,1,
95,25,Directed,2694,,,4,
95,27,Directed,2695,,,2,
95,31,Directed,2696,,,2,
95,39,Directed,2697,,,5,
95,43,Directed,2698,,,4,
95,47,Directed,2699,,,1,
95,52,Directed,2700,,,3,
95,55,Directed,2701,,,2,
95,60,Directed,2702,,,1,
95,77,Directed,2703,,,3,
95,82,Directed,2704,,,1,
95,87,Directed,2705,,,5,
95,88,Directed,2706,,,4,
95,94,Directed,2707,,,2,
95,99,Directed,2708,,,6,
95,100,Directed,2709,,,2,
95,123,Directed,2710,,,1,
95,129,Directed,2711,,,2,
95,136,Directed,2712,,,7,
95,140,Directed,2713,,,2,
95,146,Directed,2714,,,2,
95,150,Directed,2715,,,1,
95,152,Directed,2716,,,1,
95,165,Directed,2717,,,6,
95,166,Directed,2718,,,10,
96,5,Directed,2719,,,7,
96,7,Directed,2720,,,2,
96,16,Directed,2721,,,1,
96,19,Directed,2722,,,13,
96,26,Directed,2723,,,3,
96,28,Directed,2724,,,4,
96,30,Directed,2725,,,3,
96,32,Directed,2726,,,4,
96,33,Directed,2727,,,1,
96,35,Directed,2728,,,1,
96,37,Directed,2729,,,1,
96,42,Directed,2730,,,1,
96,44,Directed,2731,,,3,
96,45,Directed,2732,,,1,
96,51,Directed,2733,,,3,
96,54,Directed,2734,,,4,
96,59,Directed,2735,,,1,
96,62,Directed,2736,,,7,
96,64,Directed,2737,,,1,
96,71,Directed,2738,,,2,
96,73,Directed,2739,,,3,
96,74,Directed,2740,,,1,
96,102,Directed,2741,,,1,
96,110,Directed,2742,,,1,
96,113,Directed,2743,,,2,
96,114,Directed,2744,,,1,
96,115,Directed,2745,,,4,
96,117,Directed,2746,,,1,
96,118,Directed,2747,,,2,
96,136,Directed,2748,,,1,
96,137,Directed,2749,,,1,
96,138,Directed,2750,,,1,
96,142,Directed,2751,,,2,
96,143,Directed,2752,,,1,
96,149,Directed,2753,,,3,
96,150,Directed,2754,,,1,
96,155,Directed,2755,,,11,
96,156,Directed,2756,,,3,
96,164,Directed,2757,,,1,
97,0,Directed,2758,,,4,
97,2,Directed,2759,,,1,
97,6,Directed,2760,,,1,
97,8,Directed,2761,,,5,
97,13,Directed,2762,,,2,
97,20,Directed,2763,,,2,
97,37,Directed,2764,,,2,
97,45,Directed,2765,,,4,
97,46,Directed,2766,,,1,
97,50,Directed,2767,,,2,
97,51,Directed,2768,,,2,
97,53,Directed,2769,,,2,
97,54,Directed,2770,,,4,
97,56,Directed,2771,,,3,
97,64,Directed,2772,,,3,
97,65,Directed,2773,,,2,
97,69,Directed,2774,,,1,
97,70,Directed,2775,,,2,
97,71,Directed,2776,,,4,
97,75,Directed,2777,,,1,
97,80,Directed,2778,,,2,
97,84,Directed,2779,,,1,
97,85,Directed,2780,,,1,
97,86,Directed,2781,,,1,
97,92,Directed,2782,,,1,
97,102,Directed,2783,,,4,
97,110,Directed,2784,,,3,
97,117,Directed,2785,,,3,
97,120,Directed,2786,,,2,
97,122,Directed,2787,,,1,
97,128,Directed,2788,,,1,
97,130,Directed,2789,,,2,
97,133,Directed,2790,,,2,
97,134,Directed,2791,,,2,
97,142,Directed,2792,,,6,
97,143,Directed,2793,,,2,
97,151,Directed,2794,,,6,
97,153,Directed,2795,,,1,
97,162,Directed,2796,,,3,
98,1,Directed,2797,,,4,
98,7,Directed,2798,,,1,
98,14,Directed,2799,,,1,
98,19,Directed,2800,,,1,
98,21,Directed,2801,,,1,
98,25,Directed,2802,,,6,
98,39,Directed,2803,,,2,
98,43,Directed,2804,,,2,
98,45,Directed,2805,,,1,
98,51,Directed,2806,,,2,
98,52,Directed,2807,,,5,
98,54,Directed,2808,,,2,
98,55,Directed,2809,,,1,
98,60,Directed,2810,,,1,
98,68,Directed,2811,,,1,
98,72,Directed,2812,,,5,
98,83,Directed,2813,,,1,
98,88,Directed,2814,,,1,
98,91,Directed,2815,,,2,
98,99,Directed,2816,,,1,
98,102,Directed,2817,,,1,
98,106,Directed,2818,,,4,
98,115,Directed,2819,,,1,
98,118,Directed,2820,,,1,
98,122,Directed,2821,,,1,
98,123,Directed,2822,,,1,
98,127,Directed,2823,,,1,
98,129,Directed,2824,,,2,
98,136,Directed,2825,,,2,
98,138,Directed,2826,,,2,
98,146,Directed,2827,,,1,
98,150,Directed,2828,,,4,
98,152,Directed,2829,,,1,
98,154,Directed,2830,,,1,
98,165,Directed,2831,,,5,
99,3,Directed,2832,,,2,
99,18,Directed,2833,,,1,
99,21,Directed,2834,,,1,
99,25,Directed,2835,,,3,
99,27,Directed,2836,,,1,
99,31,Directed,2837,,,1,
99,39,Directed,2838,,,5,
99,43,Directed,2839,,,5,
99,52,Directed,2840,,,2,
99,55,Directed,2841,,,3,
99,60,Directed,2842,,,3,
99,72,Directed,2843,,,3,
99,77,Directed,2844,,,2,
99,83,Directed,2845,,,1,
99,87,Directed,2846,,,4,
99,88,Directed,2847,,,1,
99,91,Directed,2848,,,2,
99,95,Directed,2849,,,1,
99,98,Directed,2850,,,1,
99,100,Directed,2851,,,6,
99,106,Directed,2852,,,3,
99,123,Directed,2853,,,1,
99,129,Directed,2854,,,4,
99,136,Directed,2855,,,2,
99,140,Directed,2856,,,1,
99,150,Directed,2857,,,1,
99,165,Directed,2858,,,14,
99,166,Directed,2859,,,3,
100,1,Directed,2860,,,4,
100,3,Directed,2861,,,2,
100,15,Directed,2862,,,1,
100,18,Directed,2863,,,1,
100,21,Directed,2864,,,1,
100,23,Directed,2865,,,1,
100,25,Directed,2866,,,1,
100,31,Directed,2867,,,3,
100,39,Directed,2868,,,1,
100,43,Directed,2869,,,3,
100,55,Directed,2870,,,1,
100,60,Directed,2871,,,6,
100,72,Directed,2872,,,3,
100,77,Directed,2873,,,2,
100,82,Directed,2874,,,1,
100,83,Directed,2875,,,1,
100,87,Directed,2876,,,3,
100,88,Directed,2877,,,2,
100,91,Directed,2878,,,2,
100,95,Directed,2879,,,1,
100,98,Directed,2880,,,4,
100,99,Directed,2881,,,3,
100,106,Directed,2882,,,3,
100,123,Directed,2883,,,1,
100,129,Directed,2884,,,4,
100,136,Directed,2885,,,5,
100,146,Directed,2886,,,1,
100,150,Directed,2887,,,2,
100,165,Directed,2888,,,5,
100,166,Directed,2889,,,4,
101,1,Directed,2890,,,1,
101,7,Directed,2891,,,1,
101,11,Directed,2892,,,6,
101,22,Directed,2893,,,1,
101,25,Directed,2894,,,1,
101,66,Directed,2895,,,4,
101,68,Directed,2896,,,3,
101,69,Directed,2897,,,2,
101,74,Directed,2898,,,2,
101,75,Directed,2899,,,2,
101,76,Directed,2900,,,2,
101,78,Directed,2901,,,3,
101,89,Directed,2902,,,5,
101,90,Directed,2903,,,7,
101,107,Directed,2904,,,3,
101,111,Directed,2905,,,9,
101,112,Directed,2906,,,2,
101,116,Directed,2907,,,1,
101,127,Directed,2908,,,1,
101,132,Directed,2909,,,3,
101,137,Directed,2910,,,7,
101,139,Directed,2911,,,6,
101,144,Directed,2912,,,2,
101,154,Directed,2913,,,1,
101,160,Directed,2914,,,2,
101,163,Directed,2915,,,2,
102,5,Directed,2916,,,1,
102,8,Directed,2917,,,2,
102,13,Directed,2918,,,2,
102,14,Directed,2919,,,3,
102,19,Directed,2920,,,1,
102,20,Directed,2921,,,2,
102,33,Directed,2922,,,1,
102,37,Directed,2923,,,5,
102,38,Directed,2924,,,2,
102,40,Directed,2925,,,2,
102,45,Directed,2926,,,1,
102,51,Directed,2927,,,4,
102,54,Directed,2928,,,5,
102,64,Directed,2929,,,3,
102,65,Directed,2930,,,2,
102,71,Directed,2931,,,1,
102,86,Directed,2932,,,1,
102,109,Directed,2933,,,1,
102,110,Directed,2934,,,1,
102,117,Directed,2935,,,3,
102,118,Directed,2936,,,6,
102,120,Directed,2937,,,2,
102,121,Directed,2938,,,1,
102,122,Directed,2939,,,2,
102,128,Directed,2940,,,2,
102,138,Directed,2941,,,2,
102,142,Directed,2942,,,1,
102,143,Directed,2943,,,2,
102,151,Directed,2944,,,2,
102,156,Directed,2945,,,1,
102,164,Directed,2946,,,1,
103,7,Directed,2947,,,2,
103,49,Directed,2948,,,8,
103,58,Directed,2949,,,1,
103,93,Directed,2950,,,2,
103,104,Directed,2951,,,7,
103,135,Directed,2952,,,7,
103,145,Directed,2953,,,9,
103,158,Directed,2954,,,3,
104,7,Directed,2955,,,13,
104,19,Directed,2956,,,2,
104,30,Directed,2957,,,1,
104,49,Directed,2958,,,2,
104,51,Directed,2959,,,1,
104,54,Directed,2960,,,1,
104,67,Directed,2961,,,1,
104,69,Directed,2962,,,2,
104,70,Directed,2963,,,4,
104,74,Directed,2964,,,1,
104,77,Directed,2965,,,1,
104,78,Directed,2966,,,1,
104,89,Directed,2967,,,1,
104,96,Directed,2968,,,2,
104,98,Directed,2969,,,1,
104,103,Directed,2970,,,1,
104,115,Directed,2971,,,1,
104,118,Directed,2972,,,1,
104,122,Directed,2973,,,2,
104,128,Directed,2974,,,1,
104,136,Directed,2975,,,1,
104,137,Directed,2976,,,1,
104,138,Directed,2977,,,1,
104,145,Directed,2978,,,1,
104,154,Directed,2979,,,2,
104,155,Directed,2980,,,1,
104,158,Directed,2981,,,1,
104,161,Directed,2982,,,1,
105,32,Directed,2983,,,14,
105,35,Directed,2984,,,5,
105,44,Directed,2985,,,16,
105,58,Directed,2986,,,1,
105,59,Directed,2987,,,14,
105,61,Directed,2988,,,2,
105,62,Directed,2989,,,10,
105,93,Directed,2990,,,1,
105,96,Directed,2991,,,2,
105,113,Directed,2992,,,14,
105,141,Directed,2993,,,2,
105,149,Directed,2994,,,1,
105,155,Directed,2995,,,1,
106,1,Directed,2996,,,7,
106,3,Directed,2997,,,2,
106,5,Directed,2998,,,5,
106,25,Directed,2999,,,3,
106,30,Directed,3000,,,1,
106,31,Directed,3001,,,2,
106,33,Directed,3002,,,1,
106,37,Directed,3003,,,1,
106,40,Directed,3004,,,1,
106,43,Directed,3005,,,4,
106,47,Directed,3006,,,1,
106,51,Directed,3007,,,1,
106,52,Directed,3008,,,1,
106,55,Directed,3009,,,5,
106,56,Directed,3010,,,1,
106,60,Directed,3011,,,4,
106,71,Directed,3012,,,1,
106,72,Directed,3013,,,5,
106,82,Directed,3014,,,1,
106,87,Directed,3015,,,1,
106,91,Directed,3016,,,1,
106,96,Directed,3017,,,1,
106,98,Directed,3018,,,6,
106,114,Directed,3019,,,1,
106,129,Directed,3020,,,1,
106,131,Directed,3021,,,2,
106,136,Directed,3022,,,1,
106,137,Directed,3023,,,1,
106,138,Directed,3024,,,1,
106,140,Directed,3025,,,2,
106,142,Directed,3026,,,1,
106,148,Directed,3027,,,1,
106,150,Directed,3028,,,4,
106,152,Directed,3029,,,2,
106,155,Directed,3030,,,1,
106,156,Directed,3031,,,1,
106,165,Directed,3032,,,2,
107,10,Directed,3033,,,1,
107,19,Directed,3034,,,1,
107,29,Directed,3035,,,10,
107,68,Directed,3036,,,11,
107,69,Directed,3037,,,1,
107,72,Directed,3038,,,1,
107,74,Directed,3039,,,8,
107,75,Directed,3040,,,1,
107,78,Directed,3041,,,1,
107,80,Directed,3042,,,1,
107,81,Directed,3043,,,4,
107,116,Directed,3044,,,1,
107,118,Directed,3045,,,2,
107,119,Directed,3046,,,1,
107,122,Directed,3047,,,1,
107,127,Directed,3048,,,4,
107,137,Directed,3049,,,6,
107,142,Directed,3050,,,1,
107,144,Directed,3051,,,2,
107,147,Directed,3052,,,4,
107,154,Directed,3053,,,2,
107,157,Directed,3054,,,4,
108,0,Directed,3055,,,1,
108,2,Directed,3056,,,1,
108,6,Directed,3057,,,3,
108,8,Directed,3058,,,2,
108,13,Directed,3059,,,1,
108,14,Directed,3060,,,3,
108,33,Directed,3061,,,4,
108,37,Directed,3062,,,2,
108,40,Directed,3063,,,1,
108,45,Directed,3064,,,2,
108,50,Directed,3065,,,3,
108,65,Directed,3066,,,1,
108,70,Directed,3067,,,3,
108,71,Directed,3068,,,1,
108,85,Directed,3069,,,2,
108,86,Directed,3070,,,1,
108,102,Directed,3071,,,2,
108,110,Directed,3072,,,1,
108,117,Directed,3073,,,2,
108,120,Directed,3074,,,4,
108,121,Directed,3075,,,4,
108,122,Directed,3076,,,4,
108,128,Directed,3077,,,2,
108,130,Directed,3078,,,3,
108,133,Directed,3079,,,6,
108,138,Directed,3080,,,6,
108,142,Directed,3081,,,2,
108,151,Directed,3082,,,3,
108,153,Directed,3083,,,2,
108,162,Directed,3084,,,1,
109,0,Directed,3085,,,1,
109,5,Directed,3086,,,1,
109,6,Directed,3087,,,2,
109,8,Directed,3088,,,4,
109,9,Directed,3089,,,1,
109,14,Directed,3090,,,1,
109,17,Directed,3091,,,2,
109,19,Directed,3092,,,1,
109,20,Directed,3093,,,3,
109,36,Directed,3094,,,1,
109,37,Directed,3095,,,2,
109,40,Directed,3096,,,4,
109,45,Directed,3097,,,46,
109,46,Directed,3098,,,2,
109,50,Directed,3099,,,2,
109,51,Directed,3100,,,2,
109,54,Directed,3101,,,10,
109,56,Directed,3102,,,3,
109,64,Directed,3103,,,2,
109,65,Directed,3104,,,4,
109,70,Directed,3105,,,1,
109,71,Directed,3106,,,2,
109,80,Directed,3107,,,2,
109,86,Directed,3108,,,1,
109,102,Directed,3109,,,2,
109,110,Directed,3110,,,2,
109,117,Directed,3111,,,3,
109,118,Directed,3112,,,4,
109,120,Directed,3113,,,4,
109,121,Directed,3114,,,1,
109,122,Directed,3115,,,3,
109,128,Directed,3116,,,34,
109,130,Directed,3117,,,2,
109,133,Directed,3118,,,2,
109,134,Directed,3119,,,1,
109,138,Directed,3120,,,8,
109,142,Directed,3121,,,2,
109,143,Directed,3122,,,2,
109,151,Directed,3123,,,3,
109,153,Directed,3124,,,2,
109,162,Directed,3125,,,29,
109,164,Directed,3126,,,5,
110,0,Directed,3127,,,1,
110,8,Directed,3128,,,4,
110,9,Directed,3129,,,1,
110,13,Directed,3130,,,1,
110,14,Directed,3131,,,3,
110,17,Directed,3132,,,2,
110,20,Directed,3133,,,6,
110,33,Directed,3134,,,1,
110,37,Directed,3135,,,4,
110,40,Directed,3136,,,31,
110,45,Directed,3137,,,1,
110,50,Directed,3138,,,7,
110,51,Directed,3139,,,6,
110,54,Directed,3140,,,3,
110,56,Directed,3141,,,1,
110,64,Directed,3142,,,7,
110,65,Directed,3143,,,3,
110,71,Directed,3144,,,6,
110,80,Directed,3145,,,1,
110,102,Directed,3146,,,5,
110,109,Directed,3147,,,2,
110,117,Directed,3148,,,2,
110,118,Directed,3149,,,5,
110,121,Directed,3150,,,1,
110,122,Directed,3151,,,7,
110,128,Directed,3152,,,4,
110,130,Directed,3153,,,1,
110,134,Directed,3154,,,1,
110,138,Directed,3155,,,3,
110,142,Directed,3156,,,32,
110,143,Directed,3157,,,3,
110,151,Directed,3158,,,4,
110,153,Directed,3159,,,1,
110,162,Directed,3160,,,1,
110,164,Directed,3161,,,5,
111,7,Directed,3162,,,4,
111,10,Directed,3163,,,9,
111,29,Directed,3164,,,2,
111,67,Directed,3165,,,1,
111,68,Directed,3166,,,5,
111,69,Directed,3167,,,8,
111,74,Directed,3168,,,8,
111,75,Directed,3169,,,4,
111,78,Directed,3170,,,8,
111,81,Directed,3171,,,1,
111,89,Directed,3172,,,1,
111,104,Directed,3173,,,1,
111,119,Directed,3174,,,17,
111,127,Directed,3175,,,11,
111,132,Directed,3176,,,1,
111,137,Directed,3177,,,2,
111,144,Directed,3178,,,2,
111,147,Directed,3179,,,4,
111,154,Directed,3180,,,12,
111,157,Directed,3181,,,2,
112,11,Directed,3182,,,5,
112,22,Directed,3183,,,1,
112,24,Directed,3184,,,2,
112,29,Directed,3185,,,2,
112,66,Directed,3186,,,9,
112,67,Directed,3187,,,2,
112,68,Directed,3188,,,1,
112,69,Directed,3189,,,6,
112,70,Directed,3190,,,1,
112,74,Directed,3191,,,1,
112,75,Directed,3192,,,8,
112,76,Directed,3193,,,3,
112,78,Directed,3194,,,3,
112,81,Directed,3195,,,2,
112,89,Directed,3196,,,2,
112,90,Directed,3197,,,2,
112,97,Directed,3198,,,1,
112,101,Directed,3199,,,2,
112,111,Directed,3200,,,2,
112,119,Directed,3201,,,1,
112,132,Directed,3202,,,1,
112,137,Directed,3203,,,1,
112,139,Directed,3204,,,4,
112,140,Directed,3205,,,1,
112,147,Directed,3206,,,3,
112,154,Directed,3207,,,4,
112,163,Directed,3208,,,3,
113,5,Directed,3209,,,1,
113,14,Directed,3210,,,1,
113,19,Directed,3211,,,1,
113,26,Directed,3212,,,3,
113,28,Directed,3213,,,2,
113,32,Directed,3214,,,18,
113,34,Directed,3215,,,2,
113,35,Directed,3216,,,3,
113,44,Directed,3217,,,12,
113,45,Directed,3218,,,1,
113,58,Directed,3219,,,1,
113,59,Directed,3220,,,10,
113,61,Directed,3221,,,1,
113,62,Directed,3222,,,13,
113,73,Directed,3223,,,2,
113,96,Directed,3224,,,10,
113,105,Directed,3225,,,4,
113,115,Directed,3226,,,1,
113,149,Directed,3227,,,5,
113,150,Directed,3228,,,1,
113,155,Directed,3229,,,12,
113,156,Directed,3230,,,1,
114,5,Directed,3231,,,45,
114,16,Directed,3232,,,12,
114,19,Directed,3233,,,34,
114,28,Directed,3234,,,14,
114,30,Directed,3235,,,14,
114,37,Directed,3236,,,1,
114,42,Directed,3237,,,9,
114,45,Directed,3238,,,2,
114,51,Directed,3239,,,2,
114,54,Directed,3240,,,1,
114,71,Directed,3241,,,1,
114,74,Directed,3242,,,1,
114,96,Directed,3243,,,2,
114,115,Directed,3244,,,9,
114,138,Directed,3245,,,2,
114,142,Directed,3246,,,1,
114,155,Directed,3247,,,2,
114,156,Directed,3248,,,27,
114,159,Directed,3249,,,3,
114,164,Directed,3250,,,1,
115,5,Directed,3251,,,28,
115,16,Directed,3252,,,9,
115,19,Directed,3253,,,22,
115,28,Directed,3254,,,32,
115,29,Directed,3255,,,1,
115,30,Directed,3256,,,14,
115,32,Directed,3257,,,1,
115,40,Directed,3258,,,1,
115,42,Directed,3259,,,6,
115,51,Directed,3260,,,1,
115,54,Directed,3261,,,1,
115,96,Directed,3262,,,2,
115,114,Directed,3263,,,13,
115,117,Directed,3264,,,2,
115,121,Directed,3265,,,1,
115,155,Directed,3266,,,1,
115,156,Directed,3267,,,24,
115,159,Directed,3268,,,4,
115,164,Directed,3269,,,1,
116,10,Directed,3270,,,1,
116,11,Directed,3271,,,1,
116,22,Directed,3272,,,6,
116,24,Directed,3273,,,2,
116,29,Directed,3274,,,4,
116,63,Directed,3275,,,3,
116,66,Directed,3276,,,2,
116,67,Directed,3277,,,10,
116,68,Directed,3278,,,1,
116,74,Directed,3279,,,2,
116,78,Directed,3280,,,2,
116,79,Directed,3281,,,3,
116,89,Directed,3282,,,3,
116,90,Directed,3283,,,1,
116,107,Directed,3284,,,1,
116,111,Directed,3285,,,2,
116,119,Directed,3286,,,1,
116,132,Directed,3287,,,6,
116,137,Directed,3288,,,5,
116,139,Directed,3289,,,1,
116,144,Directed,3290,,,5,
116,147,Directed,3291,,,10,
116,157,Directed,3292,,,2,
116,160,Directed,3293,,,5,
116,161,Directed,3294,,,1,
116,163,Directed,3295,,,1,
117,5,Directed,3296,,,1,
117,6,Directed,3297,,,1,
117,13,Directed,3298,,,1,
117,14,Directed,3299,,,1,
117,19,Directed,3300,,,3,
117,20,Directed,3301,,,1,
117,30,Directed,3302,,,1,
117,33,Directed,3303,,,1,
117,37,Directed,3304,,,2,
117,38,Directed,3305,,,1,
117,40,Directed,3306,,,1,
117,42,Directed,3307,,,1,
117,45,Directed,3308,,,10,
117,50,Directed,3309,,,2,
117,51,Directed,3310,,,2,
117,53,Directed,3311,,,1,
117,54,Directed,3312,,,5,
117,56,Directed,3313,,,1,
117,64,Directed,3314,,,2,
117,70,Directed,3315,,,1,
117,71,Directed,3316,,,4,
117,74,Directed,3317,,,1,
117,80,Directed,3318,,,1,
117,102,Directed,3319,,,4,
117,109,Directed,3320,,,3,
117,110,Directed,3321,,,2,
117,118,Directed,3322,,,4,
117,121,Directed,3323,,,1,
117,122,Directed,3324,,,3,
117,129,Directed,3325,,,1,
117,133,Directed,3326,,,3,
117,134,Directed,3327,,,2,
117,137,Directed,3328,,,1,
117,138,Directed,3329,,,2,
117,142,Directed,3330,,,6,
117,151,Directed,3331,,,2,
117,153,Directed,3332,,,2,
117,162,Directed,3333,,,1,
117,164,Directed,3334,,,3,
118,0,Directed,3335,,,1,
118,8,Directed,3336,,,2,
118,14,Directed,3337,,,3,
118,19,Directed,3338,,,1,
118,20,Directed,3339,,,4,
118,37,Directed,3340,,,1,
118,38,Directed,3341,,,3,
118,40,Directed,3342,,,2,
118,45,Directed,3343,,,2,
118,51,Directed,3344,,,3,
118,54,Directed,3345,,,5,
118,56,Directed,3346,,,4,
118,70,Directed,3347,,,1,
118,71,Directed,3348,,,5,
118,86,Directed,3349,,,1,
118,98,Directed,3350,,,1,
118,102,Directed,3351,,,1,
118,109,Directed,3352,,,2,
118,110,Directed,3353,,,1,
118,117,Directed,3354,,,3,
118,120,Directed,3355,,,2,
118,121,Directed,3356,,,3,
118,122,Directed,3357,,,2,
118,128,Directed,3358,,,2,
118,137,Directed,3359,,,1,
118,138,Directed,3360,,,4,
118,142,Directed,3361,,,4,
118,143,Directed,3362,,,4,
118,153,Directed,3363,,,2,
118,155,Directed,3364,,,2,
118,156,Directed,3365,,,1,
118,164,Directed,3366,,,1,
119,5,Directed,3367,,,1,
119,7,Directed,3368,,,3,
119,10,Directed,3369,,,10,
119,29,Directed,3370,,,7,
119,30,Directed,3371,,,1,
119,67,Directed,3372,,,1,
119,68,Directed,3373,,,9,
119,69,Directed,3374,,,7,
119,74,Directed,3375,,,2,
119,75,Directed,3376,,,3,
119,76,Directed,3377,,,1,
119,78,Directed,3378,,,17,
119,107,Directed,3379,,,2,
119,111,Directed,3380,,,4,
119,127,Directed,3381,,,13,
119,132,Directed,3382,,,1,
119,137,Directed,3383,,,5,
119,142,Directed,3384,,,1,
119,144,Directed,3385,,,2,
119,147,Directed,3386,,,3,
119,154,Directed,3387,,,8,
119,157,Directed,3388,,,8,
119,160,Directed,3389,,,1,
120,8,Directed,3390,,,5,
120,14,Directed,3391,,,3,
120,20,Directed,3392,,,3,
120,28,Directed,3393,,,1,
120,33,Directed,3394,,,2,
120,36,Directed,3395,,,1,
120,37,Directed,3396,,,1,
120,38,Directed,3397,,,6,
120,40,Directed,3398,,,4,
120,45,Directed,3399,,,2,
120,51,Directed,3400,,,7,
120,54,Directed,3401,,,3,
120,64,Directed,3402,,,2,
120,68,Directed,3403,,,1,
120,71,Directed,3404,,,5,
120,96,Directed,3405,,,1,
120,102,Directed,3406,,,6,
120,108,Directed,3407,,,1,
120,109,Directed,3408,,,1,
120,110,Directed,3409,,,2,
120,117,Directed,3410,,,1,
120,118,Directed,3411,,,2,
120,121,Directed,3412,,,1,
120,122,Directed,3413,,,6,
120,128,Directed,3414,,,3,
120,130,Directed,3415,,,2,
120,138,Directed,3416,,,9,
120,142,Directed,3417,,,4,
120,143,Directed,3418,,,4,
120,151,Directed,3419,,,1,
120,155,Directed,3420,,,2,
120,162,Directed,3421,,,2,
121,0,Directed,3422,,,3,
121,8,Directed,3423,,,1,
121,14,Directed,3424,,,1,
121,17,Directed,3425,,,1,
121,19,Directed,3426,,,1,
121,20,Directed,3427,,,7,
121,25,Directed,3428,,,1,
121,33,Directed,3429,,,1,
121,34,Directed,3430,,,1,
121,36,Directed,3431,,,1,
121,37,Directed,3432,,,2,
121,38,Directed,3433,,,7,
121,40,Directed,3434,,,2,
121,43,Directed,3435,,,1,
121,45,Directed,3436,,,1,
121,51,Directed,3437,,,4,
121,54,Directed,3438,,,1,
121,56,Directed,3439,,,1,
121,64,Directed,3440,,,5,
121,71,Directed,3441,,,5,
121,75,Directed,3442,,,1,
121,85,Directed,3443,,,1,
121,102,Directed,3444,,,5,
121,109,Directed,3445,,,2,
121,110,Directed,3446,,,1,
121,117,Directed,3447,,,2,
121,118,Directed,3448,,,4,
121,128,Directed,3449,,,1,
121,130,Directed,3450,,,3,
121,134,Directed,3451,,,1,
121,138,Directed,3452,,,7,
121,142,Directed,3453,,,2,
121,143,Directed,3454,,,3,
121,151,Directed,3455,,,3,
121,156,Directed,3456,,,1,
121,164,Directed,3457,,,8,
122,0,Directed,3458,,,1,
122,5,Directed,3459,,,2,
122,8,Directed,3460,,,3,
122,14,Directed,3461,,,5,
122,19,Directed,3462,,,3,
122,20,Directed,3463,,,1,
122,28,Directed,3464,,,1,
122,38,Directed,3465,,,1,
122,40,Directed,3466,,,1,
122,45,Directed,3467,,,2,
122,51,Directed,3468,,,2,
122,53,Directed,3469,,,1,
122,54,Directed,3470,,,5,
122,56,Directed,3471,,,4,
122,64,Directed,3472,,,3,
122,65,Directed,3473,,,1,
122,70,Directed,3474,,,1,
122,71,Directed,3475,,,2,
122,74,Directed,3476,,,1,
122,96,Directed,3477,,,1,
122,102,Directed,3478,,,1,
122,107,Directed,3479,,,1,
122,109,Directed,3480,,,1,
122,117,Directed,3481,,,1,
122,118,Directed,3482,,,7,
122,120,Directed,3483,,,2,
122,121,Directed,3484,,,1,
122,128,Directed,3485,,,1,
122,133,Directed,3486,,,2,
122,134,Directed,3487,,,2,
122,138,Directed,3488,,,4,
122,142,Directed,3489,,,3,
122,151,Directed,3490,,,1,
122,153,Directed,3491,,,1,
122,156,Directed,3492,,,2,
122,162,Directed,3493,,,2,
122,164,Directed,3494,,,1,
123,1,Directed,3495,,,4,
123,3,Directed,3496,,,2,
123,15,Directed,3497,,,2,
123,23,Directed,3498,,,2,
123,25,Directed,3499,,,3,
123,31,Directed,3500,,,1,
123,39,Directed,3501,,,1,
123,43,Directed,3502,,,2,
123,47,Directed,3503,,,3,
123,52,Directed,3504,,,1,
123,55,Directed,3505,,,2,
123,72,Directed,3506,,,4,
123,77,Directed,3507,,,4,
123,82,Directed,3508,,,1,
123,83,Directed,3509,,,3,
123,91,Directed,3510,,,1,
123,95,Directed,3511,,,1,
123,98,Directed,3512,,,2,
123,99,Directed,3513,,,2,
123,106,Directed,3514,,,2,
123,140,Directed,3515,,,2,
123,146,Directed,3516,,,5,
123,150,Directed,3517,,,5,
123,152,Directed,3518,,,10,
123,165,Directed,3519,,,2,
123,166,Directed,3520,,,2,
124,4,Directed,3521,,,2,
124,12,Directed,3522,,,2,
124,26,Directed,3523,,,2,
124,34,Directed,3524,,,2,
124,41,Directed,3525,,,2,
124,57,Directed,3526,,,3,
124,58,Directed,3527,,,1,
124,61,Directed,3528,,,5,
124,73,Directed,3529,,,5,
124,93,Directed,3530,,,3,
124,96,Directed,3531,,,2,
124,141,Directed,3532,,,1,
124,149,Directed,3533,,,10,
125,4,Directed,3534,,,1,
125,12,Directed,3535,,,1,
125,26,Directed,3536,,,2,
125,34,Directed,3537,,,1,
125,41,Directed,3538,,,5,
125,44,Directed,3539,,,2,
125,57,Directed,3540,,,12,
125,59,Directed,3541,,,2,
125,61,Directed,3542,,,3,
125,73,Directed,3543,,,5,
125,93,Directed,3544,,,6,
125,113,Directed,3545,,,2,
125,124,Directed,3546,,,5,
125,141,Directed,3547,,,2,
